coord_x,coord_y,timestamp_unix_ns,timestamp_readable,anchor_0_local_x,anchor_0_local_y,anchor_0_local_z,anchor_0_distance_m,anchor_0_azimuth_deg,anchor_0_elevation_deg,anchor_0_data_age_ms,anchor_1_local_x,anchor_1_local_y,anchor_1_local_z,anchor_1_distance_m,anchor_1_azimuth_deg,anchor_1_elevation_deg,anchor_1_data_age_ms,anchor_2_local_x,anchor_2_local_y,anchor_2_local_z,anchor_2_distance_m,anchor_2_azimuth_deg,anchor_2_elevation_deg,anchor_2_data_age_ms,anchor_3_local_x,anchor_3_local_y,anchor_3_local_z,anchor_3_distance_m,anchor_3_azimuth_deg,anchor_3_elevation_deg,anchor_3_data_age_ms
4,0,1758015668907453912,2025-09-16 17:41:08.907,497.3357,-449.6296,27.0454,671.0000,42.12,-2.31,478.0,,,,,,,,,,,,,,,,,,,,,
4,0,1758015669012343290,2025-09-16 17:41:09.012,,,,,,,,,,,,,,,,,,,,,,131.7786,-117.6169,-212.0771,276.0000,41.75,50.21,465.1
4,0,1758015669069428060,2025-09-16 17:41:09.069,649.2264,-163.3274,27.0051,670.0000,14.12,-2.31,480.6,,,,,,,,,,,,,,,,,,,,,
4,0,1758015669168156317,2025-09-16 17:41:09.168,,,,,,,,,,,,,,,63.9679,107.3923,-216.5064,250.0000,-59.22,60.00,454.4,,,,,,,
4,0,1758015669210897595,2025-09-16 17:41:09.210,,,,,,,,,,,,,,,,,,,,,,149.8299,-121.2866,-198.9210,277.0000,38.99,45.90,473.0
4,0,1758015669326755815,2025-09-16 17:41:09.326,,,,,,,,,,,,,,,66.8670,109.1170,-217.0859,252.0000,-58.50,59.48,457.9,,,,,,,
4,0,1758015669401857239,2025-09-16 17:41:09.401,,,,,,,,,,,,,,,,,,,,,,163.5171,-128.7677,-182.7841,277.0000,38.22,41.29,446.0
4,0,1758015669493126823,2025-09-16 17:41:09.493,,,,,,,,,,,,,,,73.7727,110.7431,-214.0036,252.0000,-56.33,58.13,458.0,,,,,,,
4,0,1758015669603294834,2025-09-16 17:41:09.603,,,,,,,,,,,,,,,,,,,,,,131.6081,-120.7235,-205.1564,272.0000,42.53,48.96,445.9
4,0,1758015669655097694,2025-09-16 17:41:09.655,,,,,,,,,,,,,,,68.6952,106.2680,-219.0823,253.0000,-57.12,59.99,456.0,,,,,,,
4,0,1758015669805816079,2025-09-16 17:41:09.805,,,,,,,,,,,,,,,,,,,,,,165.2289,-116.1249,-191.0456,278.0000,35.10,43.41,446.1
4,0,1758015669879473063,2025-09-16 17:41:09.879,583.3636,315.0289,-36.6026,664.0000,-28.37,3.16,434.6,,,,,,,,,,,,,,,,,,,,,
4,0,1758015669978789775,2025-09-16 17:41:09.978,,,,,,,,,,,,,,,66.5832,106.9704,-218.2384,252.0000,-58.10,60.00,458.6,,,,,,,
4,0,1758015670139257410,2025-09-16 17:41:10.139,,,,,,,,,,,,,,,69.5436,105.6690,-219.1044,253.0000,-56.65,60.00,457.8,,,,,,,
4,0,1758015670201103584,2025-09-16 17:41:10.201,,,,,,,,,,,,,,,,,,,,,,145.6892,-135.1934,-188.6092,274.0000,42.86,43.50,448.5
4,0,1758015670298241958,2025-09-16 17:41:10.298,,,,,,,,,,,,,,,68.3218,106.4630,-219.1044,253.0000,-57.31,60.00,457.1,,,,,,,
4,0,1758015670365460229,2025-09-16 17:41:10.365,660.3942,-39.6973,76.5481,666.0000,3.44,-6.60,458.6,,,,,,,,,,,,,,,,,,,,,
4,0,1758015670392997184,2025-09-16 17:41:10.392,,,,,,,,,,,,,,,,,,,,,,148.2331,-133.0020,-185.2604,272.0000,41.90,42.93,523.3
4,0,1758015670464782685,2025-09-16 17:41:10.464,,,,,,,,,,,,,,,63.6772,108.1456,-217.3724,251.0000,-59.51,60.00,514.3,,,,,,,
4,0,1758015670593489668,2025-09-16 17:41:10.593,,,,,,,,,,,,,,,,,,,,,,138.1834,-121.9966,-201.3733,273.0000,41.44,47.53,447.8
4,0,1758015670622121072,2025-09-16 17:41:10.622,,,,,,,,,,,,,,,62.9017,108.5985,-217.3724,251.0000,-59.92,60.00,481.7,,,,,,,
4,0,1758015670688520572,2025-09-16 17:41:10.688,650.6630,-155.0098,-13.0649,669.0000,13.40,1.12,415.5,,,,,,,,,,,,,,,,,,,,,
4,0,1758015670796130804,2025-09-16 17:41:10.796,,,,,,,,,,,,,,,,,,,,,,142.6854,-125.7056,-200.0375,276.0000,41.38,46.45,446.1
4,0,1758015670851542173,2025-09-16 17:41:10.851,515.2688,340.5319,-257.0936,669.0000,-33.46,22.60,451.8,,,,,,,,,,,,,,,,,,,,,
4,0,1758015670950614375,2025-09-16 17:41:10.950,,,,,,,,,,,,,,,83.9759,93.2647,-217.3724,251.0000,-48.00,60.00,457.8,,,,,,,
4,0,1758015670989041439,2025-09-16 17:41:10.989,,,,,,,,,,,,,,,,,,,,,,139.6676,-133.2828,-195.8409,275.0000,43.66,45.41,470.8
4,0,1758015671107877394,2025-09-16 17:41:11.107,,,,,,,,,,,,,,,83.3068,92.5215,-215.6403,249.0000,-48.00,60.00,457.4,,,,,,,
4,0,1758015671186712763,2025-09-16 17:41:11.186,,,,,,,,,,,,,,,,,,,,,,113.6088,-107.9993,-222.2908,272.0000,43.55,54.81,452.6
4,0,1758015671274398028,2025-09-16 17:41:11.274,,,,,,,,,,,,,,,83.3068,92.5215,-215.6403,249.0000,-48.00,60.00,453.2,,,,,,,
4,0,1758015671389214207,2025-09-16 17:41:11.389,,,,,,,,,,,,,,,,,,,,,,142.7171,-137.0522,-192.4176,276.0000,43.84,44.20,445.8
4,0,1758015671498551087,2025-09-16 17:41:11.498,522.6707,413.2250,47.7952,668.0000,-38.33,-4.10,411.1,,,,,,,,,,,,,,,,,,,,,
4,0,1758015671586519539,2025-09-16 17:41:11.586,,,,,,,,,,,,,,,,,,,,,,140.0118,-134.4073,-194.8239,275.0000,43.83,45.11,447.0
4,0,1758015671598393012,2025-09-16 17:41:11.598,,,,,,,,,,,,,,,64.6892,108.1263,-218.2384,252.0000,-59.11,60.00,483.1,,,,,,,
4,0,1758015671760137368,2025-09-16 17:41:11.760,,,,,,,,,,,,,,,84.3105,93.6362,-218.2384,252.0000,-48.00,60.00,458.6,,,,,,,
4,0,1758015671917511181,2025-09-16 17:41:11.917,,,,,,,,,,,,,,,63.0154,108.5325,-217.3724,251.0000,-59.86,60.00,461.2,,,,,,,
4,0,1758015671983211462,2025-09-16 17:41:11.983,,,,,,,,,,,,,,,,,,,,,,145.1368,-117.0271,-200.7884,274.0000,38.88,47.12,452.1
4,0,1758015672084907006,2025-09-16 17:41:12.084,,,,,,,,,,,,,,,83.3068,92.5215,-215.6403,249.0000,-48.00,60.00,460.2,,,,,,,
4,0,1758015672146573860,2025-09-16 17:41:12.146,592.5218,256.6527,171.0886,668.0000,-23.42,-14.84,464.7,,,,,,,,,,,,,,,,,,,,,
4,0,1758015672246485569,2025-09-16 17:41:12.246,,,,,,,,,,,,,,,83.6413,92.8931,-216.5064,250.0000,-48.00,60.00,456.3,,,,,,,
4,0,1758015672308596932,2025-09-16 17:41:12.308,605.7468,-219.7557,-151.7307,662.0000,19.94,13.25,443.3,,,,,,,,,,,,,,,,,,,,,
4,0,1758015672378897017,2025-09-16 17:41:12.378,,,,,,,,,,,,,,,,,,,,,,145.5563,-131.5202,-196.9767,278.0000,42.10,45.12,442.6
4,0,1758015672404396226,2025-09-16 17:41:12.404,,,,,,,,,,,,,,,82.9722,92.1500,-214.7743,248.0000,-48.00,60.00,477.4,,,,,,,
