coord_x,coord_y,timestamp_unix_ns,timestamp_readable,anchor_0_local_x,anchor_0_local_y,anchor_0_local_z,anchor_0_distance_m,anchor_0_azimuth_deg,anchor_0_elevation_deg,anchor_0_data_age_ms,anchor_1_local_x,anchor_1_local_y,anchor_1_local_z,anchor_1_distance_m,anchor_1_azimuth_deg,anchor_1_elevation_deg,anchor_1_data_age_ms,anchor_2_local_x,anchor_2_local_y,anchor_2_local_z,anchor_2_distance_m,anchor_2_azimuth_deg,anchor_2_elevation_deg,anchor_2_data_age_ms,anchor_3_local_x,anchor_3_local_y,anchor_3_local_z,anchor_3_distance_m,anchor_3_azimuth_deg,anchor_3_elevation_deg,anchor_3_data_age_ms
2,0,1758015525527553785,2025-09-16 17:38:45.527,,,,,,,,551.9409,-138.9453,-205.1351,605.0000,14.13,19.82,428.5,,,,,,,,,,,,,,
2,0,1758015525538563970,2025-09-16 17:38:45.538,674.0529,143.0285,82.6534,694.0000,-11.98,-6.84,417.6,,,,,,,,,,,,,,,,,,,,,
2,0,1758015525639660794,2025-09-16 17:38:45.639,,,,,,,,,,,,,,,117.6944,166.7189,-303.8237,366.0000,-54.78,56.11,456.8,,,,,,,
2,0,1758015525700569481,2025-09-16 17:38:45.700,682.0887,130.1154,47.3386,696.0000,-10.80,-3.90,446.8,,,,,,,,,,,,,,,,,,,,,
2,0,1758015525797112125,2025-09-16 17:38:45.797,,,,,,,,,,,,,,,121.0861,170.2588,-301.7269,367.0000,-54.58,55.30,459.7,,,,,,,
2,0,1758015525883825292,2025-09-16 17:38:45.883,,,,,,,,544.9877,-126.9830,-240.3013,609.0000,13.12,23.24,423.0,,,,,,,,,,,,,,
2,0,1758015525964549023,2025-09-16 17:38:45.964,,,,,,,,,,,,,,,112.9913,162.4522,-311.4534,369.0000,-55.18,57.57,457.5,,,,,,,
2,0,1758015526024582058,2025-09-16 17:38:46.024,681.5367,131.9836,50.0409,696.0000,-10.96,-4.12,448.5,,,,,,,,,,,,,,,,,,,,,
2,0,1758015526058128937,2025-09-16 17:38:46.058,,,,,,,,,,,,,,,,,,,,,,62.4100,-40.6846,-129.0378,149.0000,33.10,60.00,463.4
2,0,1758015526125090010,2025-09-16 17:38:46.125,,,,,,,,,,,,,,,105.5135,150.1305,-317.8313,367.0000,-54.90,60.00,455.8,,,,,,,
2,0,1758015526186586494,2025-09-16 17:38:46.186,683.8591,116.5257,19.8619,694.0000,-9.67,-1.64,456.8,,,,,,,,,,,,,,,,,,,,,
2,0,1758015526246610676,2025-09-16 17:38:46.246,,,,,,,,517.9120,-139.7434,-290.4117,610.0000,15.10,28.43,451.7,,,,,,,,,,,,,,
