coord_x,coord_y,timestamp_unix_ns,timestamp_readable,anchor_0_local_x,anchor_0_local_y,anchor_0_local_z,anchor_0_distance_m,anchor_0_azimuth_deg,anchor_0_elevation_deg,anchor_0_data_age_ms,anchor_1_local_x,anchor_1_local_y,anchor_1_local_z,anchor_1_distance_m,anchor_1_azimuth_deg,anchor_1_elevation_deg,anchor_1_data_age_ms,anchor_2_local_x,anchor_2_local_y,anchor_2_local_z,anchor_2_distance_m,anchor_2_azimuth_deg,anchor_2_elevation_deg,anchor_2_data_age_ms,anchor_3_local_x,anchor_3_local_y,anchor_3_local_z,anchor_3_distance_m,anchor_3_azimuth_deg,anchor_3_elevation_deg,anchor_3_data_age_ms
2,0,1758015561892750744,2025-09-16 17:39:21.892,,,,,,,,,,,,,,,,,,,,,,57.8612,-38.5011,-120.3775,139.0000,33.64,60.00,459.0
2,0,1758015561927500104,2025-09-16 17:39:21.927,,,,,,,,,,,,,,,145.0754,148.6124,-297.7188,363.0000,-45.69,55.10,574.1,,,,,,,
2,0,1758015562093343390,2025-09-16 17:39:22.093,,,,,,,,,,,,,,,,,,,,,,59.8808,-38.1483,-122.9756,142.0000,32.50,60.00,518.2
2,0,1758015562245851225,2025-09-16 17:39:22.245,,,,,,,,520.8514,-307.4175,-169.0928,628.0000,30.55,15.62,458.9,,,,,,,,,,,,,,
2,0,1758015562248694020,2025-09-16 17:39:22.248,,,,,,,,,,,,,,,247.6423,266.7001,6.3527,364.0000,-47.12,-1.00,508.4,,,,,,,
4,0,1758015677916729651,2025-09-16 17:41:17.916,,,,,,,,,,,,,,,75.9367,-128.1976,258.0756,298.0000,59.36,-60.00,457.0,,,,,,,
4,0,1758015677978740211,2025-09-16 17:41:17.978,652.0454,44.3377,-24.2273,654.0000,-3.89,2.12,458.7,,,,,,,,,,,,,,,,,,,,,
4,0,1758015678078448693,2025-09-16 17:41:18.078,,,,,,,,,,,,,,,116.4984,-84.6411,249.4153,288.0000,36.00,-60.00,458.4,,,,,,,
4,0,1758015678140755020,2025-09-16 17:41:18.140,623.2651,178.7184,-28.3090,649.0000,-16.00,2.50,449.0,,,,,,,,,,,,,,,,,,,,,
4,0,1758015678120149919,2025-09-16 17:41:18.120,,,,,,,,,,,,,,,,,,,,,,183.2541,-151.2243,-33.8992,240.0000,39.53,8.12,469.8
4,0,1758015678235970318,2025-09-16 17:41:18.235,,,,,,,,,,,,,,,106.7902,-77.5877,228.6307,264.0000,36.00,-60.00,457.8,,,,,,,
4,0,1758015678348674604,2025-09-16 17:41:18.348,,,,,,,,573.0300,-102.2373,-311.1015,660.0000,10.12,28.12,404.9,,,,,,,,,,,,,,
4,0,1758015678402504545,2025-09-16 17:41:18.402,,,,,,,,,,,,,,,88.5868,-119.8056,258.0756,298.0000,53.52,-60.00,455.2,,,,,,,
4,0,1758015678464731952,2025-09-16 17:41:18.464,635.4939,159.7311,-59.9793,658.0000,-14.11,5.23,457.1,,,,,,,,,,,,,,,,,,,,,
4,0,1758015678524401402,2025-09-16 17:41:18.524,,,,,,,,568.8900,-159.9078,-315.7430,670.0000,15.70,28.12,443.2,,,,,,,,,,,,,,
4,0,1758015678516232138,2025-09-16 17:41:18.516,,,,,,,,,,,,,,,,,,,,,,195.1673,-138.7494,16.0729,240.0000,35.41,-3.84,451.5
4,0,1758015678564323586,2025-09-16 17:41:18.564,,,,,,,,,,,,,,,101.1271,-73.4732,216.5064,250.0000,36.00,-60.00,462.6,,,,,,,
4,0,1758015678626741761,2025-09-16 17:41:18.626,650.4277,40.2377,-20.7073,652.0000,-3.54,1.82,456.0,,,,,,,,,,,,,,,,,,,,,
4,0,1758015678709051548,2025-09-16 17:41:18.709,,,,,,,,494.7878,-137.2168,-408.2800,656.0000,15.50,38.49,427.0,,,,,,,,,,,,,,
4,0,1758015678715087339,2025-09-16 17:41:18.715,,,,,,,,,,,,,,,,,,,,,,190.5405,-139.0668,7.1247,236.0000,36.12,-1.73,483.3
4,0,1758015678721670381,2025-09-16 17:41:18.721,,,,,,,,,,,,,,,79.2920,-88.0627,205.2480,237.0000,48.00,-60.00,476.9,,,,,,,
4,0,1758015678788763533,2025-09-16 17:41:18.788,615.8775,211.8232,-69.6484,655.0000,-18.98,6.10,410.0,,,,,,,,,,,,,,,,,,,,,
4,0,1758015678888764232,2025-09-16 17:41:18.888,,,,,,,,538.6766,-86.4074,-369.6516,659.0000,9.11,34.12,407.5,,,,,,,,,,,,,,
4,0,1758015678888118147,2025-09-16 17:41:18.888,,,,,,,,,,,,,,,79.6265,-88.4342,206.1140,238.0000,48.00,-60.00,467.3,,,,,,,
4,0,1758015678950780879,2025-09-16 17:41:18.950,615.0552,230.9391,-4.8160,657.0000,-20.58,0.42,465.5,,,,,,,,,,,,,,,,,,,,,
4,0,1758015679062867416,2025-09-16 17:41:19.062,,,,,,,,506.8361,-114.9643,-414.8799,665.0000,12.78,38.60,406.7,,,,,,,,,,,,,,
4,0,1758015679046373798,2025-09-16 17:41:19.046,,,,,,,,,,,,,,,91.6709,-101.8108,237.2910,274.0000,48.00,-60.00,471.4,,,,,,,
4,0,1758015679110171844,2025-09-16 17:41:19.110,,,,,,,,,,,,,,,,,,,,,,176.3868,-156.1637,-40.2690,239.0000,41.52,9.70,455.2
4,0,1758015679242855784,2025-09-16 17:41:19.242,,,,,,,,526.6237,-116.3640,-373.4474,656.0000,12.46,34.70,407.2,,,,,,,,,,,,,,
4,0,1758015679209446356,2025-09-16 17:41:19.209,,,,,,,,,,,,,,,100.3181,-72.8854,214.7743,248.0000,36.00,-60.00,489.3,,,,,,,
4,0,1758015679274819681,2025-09-16 17:41:19.274,642.6572,91.5438,-33.3386,650.0000,-8.11,2.94,424.1,,,,,,,,,,,,,,,,,,,,,
4,0,1758015679303717753,2025-09-16 17:41:19.303,,,,,,,,,,,,,,,,,,,,,,183.4603,-151.7715,-20.7056,239.0000,39.60,4.97,448.7
4,0,1758015679427849374,2025-09-16 17:41:19.427,,,,,,,,560.8594,-131.5484,-334.1972,666.0000,13.20,30.12,404.6,,,,,,,,,,,,,,
4,0,1758015679436780451,2025-09-16 17:41:19.436,648.4654,116.6773,-12.6511,659.0000,-10.20,1.10,459.0,,,,,,,,,,,,,,,,,,,,,
4,0,1758015679502762376,2025-09-16 17:41:19.502,,,,,,,,,,,,,,,,,,,,,,182.5374,-156.3982,-17.3400,241.0000,40.59,4.13,452.4
4,0,1758015679533260324,2025-09-16 17:41:19.533,,,,,,,,,,,,,,,87.6561,-151.8248,194.7039,262.0000,60.00,-48.00,468.4,,,,,,,
4,0,1758015679598808315,2025-09-16 17:41:19.598,624.2798,173.7149,-1.3459,648.0000,-15.55,0.12,455.1,,,,,,,,,,,,,,,,,,,,,
4,0,1758015679704932530,2025-09-16 17:41:19.704,,,,,,,,,,,,,,,,,,,,,,196.7208,-140.9422,-0.4731,242.0000,35.62,0.11,444.9
4,0,1758015679784787423,2025-09-16 17:41:19.784,,,,,,,,584.2106,-89.3968,-272.9602,651.0000,8.70,24.79,425.1,,,,,,,,,,,,,,
4,0,1758015679860867529,2025-09-16 17:41:19.860,,,,,,,,,,,,,,,82.3031,-91.4068,213.0422,246.0000,48.00,-60.00,457.0,,,,,,,
4,0,1758015679922811653,2025-09-16 17:41:19.922,630.5497,143.7204,40.6883,648.0000,-12.84,-3.60,441.8,,,,,,,,,,,,,,,,,,,,,
